Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
LUMMUS CONSULTANTS INTERNATIONAL LIMITED;EUR/GBP;2012;146,8212792481;109,0807286862;37,7405505618;0;12189,8863516632;0;2002,5488552419;10187,3374964213;9300,9250133086;12336,7076309112;11576,198297671;0,0012559669;11576,1970417041;0;n.a.;n.a.;n.a.;760,5093332402;272,610136129;14,5189778194;473,3802192918;12336,7076309112;5265,9516172375;n.a.;2852,7719069629;1813,0121403851;600,1675698896;60,1243933557;0,1205728262;660,1713904191;175,0177370374;n.a.;n.a.;485,1536533816;4959,5836017115;n.a.;2019,1175711063;26,6767377927;n.a.;14;1,25597;D ;GB;31.12.;GB04025810
LUMMUS CONSULTANTS INTERNATIONAL LIMITED;EUR/GBP;2011;155,6907732997;108,9223420179;46,7684312819;0;10136,0397462637;0;1649,9937720478;8486,045974216;7818,1216355605;10291,7305195635;9952,6977127686;0,0011270588;9952,6965857098;0;n.a.;n.a.;n.a.;339,0328067949;97,6213235953;10,5830819775;230,8284012222;10291,7305195635;4709,3925858557;n.a.;2083,7547425406;1816,4163990844;809,2214442306;303,3952080593;n.a.;1112,61665229;245,2231960056;n.a.;n.a.;867,3934562844;4392,1368088764;n.a.;2050,1593743208;23,9612697381;n.a.;16;1,12706;D ;GB;31.12.;GB04025810
YORK BIOANALYTICAL SOLUTIONS LIMITED;EUR/GBP;2013;2957,919713507;0;2957,919713507;0;8265,474822764;295,3266258411;746,6269881955;7223,5212087274;701,234008462;11223,394536271;9976,5444104361;391,242491157;9585,3019192791;269,9469659459;0;269,9469659459;269,9469659459;976,903159889;120,4835289408;141,5416969211;714,8779340272;11223,394536271;5772,0324993213;n.a.;4016,3329695873;1426,1233788569;329,5761508771;12,5393718152;10,6299864678;331,4855362244;16,2172372747;n.a.;n.a.;315,2682989497;n.a.;n.a.;2696,4593026978;755,5852176363;n.a.;61;1,19411;D ;GB;31.12.;GB03776816
YORK BIOANALYTICAL SOLUTIONS LIMITED;EUR/GBP;2012;3298,7005350906;0;3298,7005350906;0;8265,7802668552;396,505690407;1104,2914365286;6764,9831399196;1328,7946479041;11564,4808019459;9676,5354744057;391,860433455;9284,6750409507;395,428096042;120,6738249093;274,7542711327;274,7542711327;1492,5172314982;352,2956174842;403,5656676954;736,6559463186;11564,4808019459;6177,4346793697;n.a.;4292,3764914491;1803,52220763;81,5359802906;2,0343929133;27,2902865942;56,2800866098;-250,4372360274;n.a.;n.a.;306,7173226372;n.a.;n.a.;2881,4945080909;847,9340094834;n.a.;67;1,196;D ;GB;31.12.;GB03776816
YORK BIOANALYTICAL SOLUTIONS LIMITED;EUR/GBP;2011;3885,9674416646;0;3885,9674416646;0;7632,1728916958;385,6503237382;946,4141876415;6300,108380316;1523,3392715514;11518,1403333604;9361,3290341381;391,5054052932;8969,8236288449;924,4241742013;472,5409289296;451,8832452717;451,8832452717;1232,387125021;415,1623246048;119,3540451275;697,8707552886;11518,1403333604;6786,5318271041;n.a.;4052,6556389634;1676,6731032464;1057,2030848943;3,3720490099;33,661939283;1026,9131946211;46,0651528629;n.a.;n.a.;980,8480417582;n.a.;n.a.;2758,2643951892;711,166570077;n.a.;67;1,19491;D ;GB;31.12.;GB03776816
RENTON HOWARD WOOD LEVIN LLP;EUR/GBP;2013;311,6309884222;0;311,6309884222;0;3261,2159249288;0;2051,5614712475;1209,6544536813;108,4355149984;3572,846913351;0;n.a.;n.a.;653,741950941;653,741950941;0;0;2919,10496241;1372,9109373223;364,750379174;1181,4436459137;3572,846913351;6013,6659976101;n.a.;2971,9524331779;2054,3507290742;987,3628353581;n.a.;47,7759849536;939,5868504046;n.a.;n.a.;n.a.;939,5868504046;1789,6657165715;n.a.;3100,3509122383;98,6665817757;n.a.;68;1,18742;U ;GB;30.04.;GBOC307685
RENTON HOWARD WOOD LEVIN LLP;EUR/GBP;2012;394,7100898143;0;394,7100898143;0;3550,9116407303;0;2222,6486716703;1328,26296906;83,5237457512;3945,6217305446;0;n.a.;n.a.;677,5067529367;677,5067529367;0;0;3268,1149776079;1649,2891002405;540,9458654924;1077,8800118749;3945,6217305446;6433,6173177978;n.a.;2610,015838807;2790,8188506196;1032,7826283712;0,1095223929;36,1842296652;996,7079210989;n.a.;n.a.;n.a.;996,7079210989;2192,4672536058;n.a.;3202,1049700077;178,706088695;n.a.;74;1,23059;U ;GB;30.04.;GBOC307685
RENTON HOWARD WOOD LEVIN LLP;EUR/GBP;2011;476,2814749358;0;476,2814749358;0;2088,8419939794;0;1252,9772520187;835,8647419607;35,5706440053;2565,1234689152;0;n.a.;n.a.;617,0588244107;617,0588244107;0;0;1948,0646445046;664,0458776492;277,3393921435;1006,6793747118;2565,1234689152;6253,3913952697;n.a.;2761,5717847191;2518,4816202755;973,3379902751;4,2231523651;10,942313307;966,6188293332;n.a.;n.a.;n.a.;966,6188293332;1494,3761380868;n.a.;3132,5793065363;179,287836541;n.a.;83;1,12079;U ;GB;30.04.;GBOC307685
VELOCYS PLC;EUR/GBP;2013;32306,7045480969;29818,1748020894;2488,5297460075;0;35196,4559806009;314,0514986564;121,7994405436;34760,6050414009;17284,7735477251;67503,1605286978;58174,7563176561;1389,9465567912;56784,809760865;1700,415718961;1423,3816973325;277,0340216285;0;7627,9884920807;124,1876648679;1822,2151595046;5681,5856677082;67503,1605286978;5675,6151068972;n.a.;3940,5701352327;23402,2101546333;-21667,1651829687;180,3109364909;45,3762621633;-21532,2305086411;-1326,658612195;n.a.;n.a.;-20205,5718964461;n.a.;n.a.;13394,3561233045;1048,4304784043;n.a.;91;1,19411;+ ;GB;31.12.;GB05712187
VELOCYS PLC;EUR/GBP;2012;32412,7468221925;30145,1342626974;2267,6125594951;0;14319,6862736471;394,6794011779;923,3105991193;13001,6962733499;11303,3788500993;46732,4330958397;40358,9587659085;1093,1423414444;39265,8164244641;1588,2855901949;1412,4738569429;175,811733252;0;4785,1887397363;88,5038657187;1146,9622597868;3549,7226142307;46732,4330958397;9127,8581508791;n.a.;5703,715346114;16502,3829619797;-13078,2401572147;181,7917241789;63,3879038255;-12959,8363368613;-522,6512070144;n.a.;n.a.;-12437,1851298469;n.a.;n.a.;10480,5320985526;1399,3178769036;n.a.;79;1,196;+ ;GB;31.12.;GB05712187
VELOCYS PLC;EUR/GBP;2011;33930,7950687395;31146,6440435893;2784,1510251501;0;23193,2924455639;368,0336977452;575,9488386791;22249,3099091396;12641,001585864;57124,0875143034;50984,6162837363;1077,812971968;49906,8033117683;1761,3041249233;1534,2703503402;227,0337745831;0;4378,1671056438;111,1270580854;1135,1688729153;3131,8711746431;57124,0875143034;5642,3867556905;n.a.;3887,0572037826;14687,8903009208;-12932,5607490128;526,9573399533;65,7203031688;-12471,3237122283;-947,5672802335;n.a.;n.a.;-11523,7564319948;n.a.;n.a.;8291,5124306939;1560,5584716078;n.a.;79;1,19491;+ ;GB;31.12.;GB05712187
ROBERTSON GEOSPEC INTERNATIONAL LIMITED;EUR/GBP;2013;32,4225334278;0,4645096311;31,9580237967;0;7812,8143666569;0;55,0127473122;7757,8016193447;5,4905277218;7845,2369000847;1442,9663309046;298,5280405479;1144,4382903567;0;n.a.;n.a.;n.a.;6402,2705691801;375,5542455701;308,0857142941;5718,6306093159;7845,2369000847;5664,3820937875;n.a.;2884,8340786201;1880,1988578763;899,3491572912;n.a.;n.a.;899,3491572912;283,6708970259;n.a.;n.a.;615,6782602652;5661,9938694631;n.a.;1480,2871124218;91,9155895725;n.a.;25;1,19411;D ;GB;31.12.;GB03558882
ROBERTSON GEOSPEC INTERNATIONAL LIMITED;EUR/GBP;2012;124,5345070517;25,8861847245;98,6483223271;0;5061,2610008693;5,9034470431;67,5738974744;4987,7836563518;6,6174579598;5185,795507921;828,5947188257;298,9995463469;529,5951724788;0;n.a.;n.a.;n.a.;4357,2007890953;268,1631251331;146,051710405;3942,9859535572;5185,795507921;5181,241146831;n.a.;2792,9224704757;1856,4546953189;531,8639810365;n.a.;n.a.;531,8639810365;207,6994368708;n.a.;n.a.;324,1645441657;5022,7115873579;n.a.;1342,7088907929;85,3416465165;n.a.;27;1,196;D ;GB;31.12.;GB03558882
ROBERTSON GEOSPEC INTERNATIONAL LIMITED;EUR/GBP;2011;175,1613367492;0;175,1613367492;0;3179,008165905;137,5776877389;172,5552279999;2868,8752501661;85,5140635686;3354,1695026542;503,9731575633;298,7286507672;205,2445067961;0;n.a.;n.a.;n.a.;2850,1963450909;164,1848512055;64,3772191549;2621,6342747306;3354,1695026542;4460,3282388362;n.a.;2407,3024423781;1672,5446732928;380,4811231653;n.a.;n.a.;380,4811231653;184,0515013961;n.a.;n.a.;196,4296217693;4316,1331140255;n.a.;1023,9020098213;51,5749040977;n.a.;23;1,19491;D ;GB;31.12.;GB03558882
S G INSTRUMENTS LIMITED;EUR/GBP;2013;510,7553716866;0;510,7553716866;0;3957,99710201;766,1210967741;1268,0685678713;1923,8074373646;n.a.;4468,7524736966;3470,3774203154;0,1196075582;3470,2578127571;0;n.a.;n.a.;n.a.;998,3750533812;265,4749559107;352,917649595;379,9824478755;4468,7524736966;5633,3987781015;n.a.;5017,4796569004;166,5846228263;449,3344983748;n.a.;n.a.;449,3344983748;117,6902490899;n.a.;n.a.;331,6442492849;448,8142054964;n.a.;1476,5696594858;137,7281033233;n.a.;47;1,19608;D ;GB;30.09.;GB01428919
S G INSTRUMENTS LIMITED;EUR/GBP;2012;239,0194804028;0;239,0194804028;0;4071,8837213523;701,4196632877;1088,1165906691;2282,3474673954;n.a.;4310,9032017551;3286,0254262479;0,1252204173;3285,9002058306;0;n.a.;n.a.;n.a.;1024,8777755072;442,2146516106;371,7493661643;210,9137577322;4310,9032017551;5752,8163073554;n.a.;5602,2825826574;212,3074609772;-61,7737362792;n.a.;n.a.;-61,7737362792;-5,3669470869;n.a.;n.a.;-56,4067891922;1330,5282921776;n.a.;1564,9834883686;154,2114483551;n.a.;47;1,2522;D ;GB;30.09.;GB01428919
S G INSTRUMENTS LIMITED;EUR/GBP;2011;277,0188540292;0;277,0188540292;0;4008,7131370185;786,6645731095;1136,7534471369;2085,2951167721;n.a.;4285,7319910477;3082,7803488318;0,1154928558;3082,6648559761;0;n.a.;n.a.;n.a.;1202,9516422159;609,5216309062;325,2244171054;268,2055942043;4285,7319910477;6299,8188326568;n.a.;6002,4362782956;235,1411445215;62,2414098398;n.a.;n.a.;62,2414098398;26,4178358323;n.a.;n.a.;35,8235740074;1163,2451983969;n.a.;1634,6246695699;157,0067627972;n.a.;52;1,15493;D ;GB;30.09.;GB01428919
OIL PLUS LIMITED;EUR/GBP;2013;403,7325708608;0;403,7325708608;0;4554,1033993102;0;1291,9442267547;3262,1591725555;223,78319642;4957,835970171;3498,6311069169;0;3498,6311069169;0;n.a.;n.a.;n.a.;1459,2048632541;175,3352879167;113,045119841;1170,8244554964;4957,835970171;5723,7743331756;n.a.;2138,6291039314;2288,5869159654;1296,5583132788;26,5309975137;1,153521631;1321,9357891615;98,0493386376;n.a.;n.a.;1223,8864505238;n.a.;n.a.;2229,7573127828;96,8958170066;n.a.;33;1,15352;D ;GB;31.07.;GB01386979
OIL PLUS LIMITED;EUR/GBP;2012;408,6226164207;0;408,6226164207;0;3907,4537695232;0;1001,1254102308;2906,3283592924;249,0044068814;4316,0763859439;2518,1368736927;0;2518,1368736927;0;n.a.;n.a.;n.a.;1797,9395122512;219,6346563261;209,4190909156;1368,8857650094;4316,0763859439;4547,2035533568;n.a.;2108,2373115957;1790,2778381933;648,6884035679;24,26196785;1,2769456763;671,6734257416;282,2049944656;n.a.;n.a.;389,468431276;n.a.;n.a.;2322,7641852165;113,648165192;n.a.;28;1,27695;D ;GB;31.07.;GB01386979
OIL PLUS LIMITED;EUR/GBP;2011;343,4903980094;0;343,4903980094;0;2770,7464663349;0;952,872034345;1817,8744319899;30,8114310507;3114,2368643443;1902,320576351;0;1902,320576351;0;n.a.;n.a.;n.a.;1211,9162879933;188,292078643;104,9870983949;918,6371109553;3114,2368643443;3927,8868769047;n.a.;2001,601854181;2068,9305368472;-142,6455141235;5,7058205649;1,141164113;-138,0808576715;27,3879387117;n.a.;n.a.;-165,4687963833;n.a.;n.a.;1909,1675610289;106,1282625079;n.a.;30;1,14116;D ;GB;31.07.;GB01386979
AKTRION MANUFACTURING SUPPORT SERVICES LIMITED;EUR/GBP;2013;694,6427537675;643,5835428068;51,0592109607;0;7977,1111449746;0;1099,5541709209;6877,5569740537;1044,9326894281;8671,7538987421;3495,7748155411;0;3495,7748155411;0;n.a.;n.a.;n.a.;5175,979083201;4341,2203551693;287,3564895927;547,402238439;8671,7538987421;5782,7524971757;n.a.;4616,7026096548;1019,9967957031;146,0530918178;n.a.;17,8113526607;128,2417391571;35,6227053214;n.a.;n.a.;92,6190338357;1747,8874077706;n.a.;3614,5171666125;110,4303864964;n.a.;171;1,18742;D ;GB;30.04.;GB03458202
AKTRION MANUFACTURING SUPPORT SERVICES LIMITED;EUR/GBP;2012;803,5744106723;745,7367425228;57,8376681495;0;7600,1157125758;0;1548,0805645111;6052,0351480647;102,1388607746;8403,6901232481;3526,867168433;0;3526,867168433;0;n.a.;n.a.;n.a.;4876,8229548151;3594,5495460547;334,7201220564;947,5532867039;8403,6901232481;6143,098710683;n.a.;4750,0723203599;1212,1298537706;180,8965365526;n.a.;18,4588302605;162,4377062921;70,1435549898;n.a.;n.a.;92,2941513023;1795,4288900013;n.a.;3920,655547323;111,9835702468;n.a.;175;1,23059;D ;GB;30.04.;GB03458202
AKTRION MANUFACTURING SUPPORT SERVICES LIMITED;EUR/GBP;2011;808,0925836657;749,8112877564;58,2812959093;0;5139,9619815409;0;940,3462936138;4199,6156879271;2177,7030375347;5948,0545652066;3128,1364785174;0;3128,1364785174;0;n.a.;n.a.;n.a.;2819,9180866892;1946,8194422016;96,3882970808;776,7103474069;5948,0545652066;6288,7759874457;n.a.;4680,436379179;1155,5387708174;452,8008374493;n.a.;1,1207941521;451,6800432972;147,9448280775;n.a.;n.a.;303,7352152197;1455,9116035808;n.a.;4238,8434832507;105,3546502976;n.a.;217;1,12079;D ;GB;30.04.;GB03458202
BETA RESEARCH & DEVELOPMENT LIMITED;EUR/GBP;2013;1215,1834654058;0;1215,1834654058;0;2168,0873590591;340,3589837017;7,303189984;1820,4251853734;n.a.;3383,2708244648;3002,7239959446;0,1194112162;3002,6045847284;231,6577594652;0;231,6577594652;231,6577594652;148,889069055;8,9021061691;32,1944580049;107,792504881;3383,2708244648;5215,0042520142;n.a.;1446,8006250574;2909,9032693531;858,3003576037;0,7284084189;n.a.;859,0287660226;645,9979621754;n.a.;n.a.;213,0308038472;5209,5232771898;n.a.;2045,9858081385;533,8624713605;4126,8934264603;35;1,19411;D ;GB;31.12.;GB01559593
BETA RESEARCH & DEVELOPMENT LIMITED;EUR/GBP;2012;1847,8518803714;0;1847,8518803714;0;1746,4049222904;887,8050009897;18,7066076176;839,8933136831;n.a.;3594,2568026618;2790,3331344043;0,1195998185;2790,2135345858;232,0236479652;0;232,0236479652;232,0236479652;571,9000202923;435,4832712688;75,1361940006;61,2805550229;3594,2568026618;8797,2579404778;n.a.;3588,0412000924;5660,2898480008;-451,0731076153;n.a.;12,1932015;-463,2663091154;-129,8052710547;n.a.;n.a.;-333,4610380607;8786,6685725444;n.a.;2860,2619523057;746,8434588617;8121,9351731023;42;1,196;D ;GB;31.12.;GB01559593
BETA RESEARCH & DEVELOPMENT LIMITED;EUR/GBP;2011;2592,3445279801;0;2592,3445279801;0;3141,1054746956;2321,6043619606;84,347826916;735,153285819;n.a.;5733,4500026758;3119,0186731725;0,1194914603;3118,8991817122;0;n.a.;n.a.;n.a.;2614,4313295033;1876,4699943671;430,3162316009;307,6451035353;5733,4500026758;9409,8987280091;n.a.;5303,506584431;4505,6871971687;-399,2950535907;n.a.;39,1334532505;-438,4285068412;-332,7610135772;n.a.;n.a.;-105,667493264;9380,4930745421;n.a.;3130,5029974226;922,9365055204;n.a.;47;1,19491;D ;GB;31.12.;GB01559593
OYEZ PROFESSIONAL SERVICES LIMITED;EUR/GBP;2013;107,5321884297;0;107,5321884297;0;2249,1807101057;16,8465343842;513,8766161019;1718,4575596196;284,7766448881;2356,7128985354;541,294625458;0,0023882243;541,2922372337;0;n.a.;n.a.;n.a.;1815,4182730774;124,7011330977;275,4900346028;1415,2271053769;2356,7128985354;5201,9132003801;n.a.;2249,6273080543;1237,2434934901;1715,0423988357;0,0835878514;n.a.;1715,1259866871;244,732093529;n.a.;n.a.;1470,393893158;n.a.;n.a.;1568,7099239199;42,7850387713;n.a.;35;1,19411;D ;GB;31.12.;GB01291562
OYEZ PROFESSIONAL SERVICES LIMITED;EUR/GBP;2012;101,4971900047;0;101,4971900047;0;6183,1132787539;5,4310277598;429,7759679281;5747,9062830659;2027,4585158656;6284,6104687587;4750,4246604816;0,0023919964;4750,4222684852;0;n.a.;n.a.;n.a.;1534,1858082771;0;203,0194959714;1331,1663123057;6284,6104687587;5003,1749569996;n.a.;2128,578966442;1243,4506093912;1631,1453811664;0,3695634393;n.a.;1631,5149446057;448,3569957363;n.a.;n.a.;1183,1579488694;n.a.;n.a.;1531,7758719335;36,798472168;n.a.;33;1,196;D ;GB;31.12.;GB01291562
OYEZ PROFESSIONAL SERVICES LIMITED;EUR/GBP;2011;90,5864760586;0;90,5864760586;0;4930,8067451609;18,3156510358;402,2094503075;4510,2816438175;849,8531385676;5021,3932212195;3564,0347442204;0,0023898292;3564,0323543912;0;n.a.;n.a.;n.a.;1457,3584769991;0;158,7647185659;1298,5937584332;5021,3932212195;4876,655605179;n.a.;2108,8426473966;1155,0701756294;1612,742782153;0,8017876987;0,0167288044;1613,5278410472;492,12199453;n.a.;n.a.;1121,4058465171;n.a.;n.a.;1532,2628938071;12,9134421154;n.a.;34;1,19491;D ;GB;31.12.;GB01291562
SGS VITROLOGY LIMITED;EUR/GBP;2013;882,4488878597;0;882,4488878597;0;2801,3871325018;0;1171,4240311101;1629,9631013917;589,8914081227;3683,8360203615;2355,9832960043;46,5703743255;2309,4129216788;0;n.a.;n.a.;n.a.;1327,8527243572;208,9696283836;29,8528040548;1089,0302919189;3683,8360203615;5149,0116433707;n.a.;1789,9741311254;2683,1700284448;675,8674838005;1,1941121622;n.a.;677,0615959627;173,1462635178;n.a.;n.a.;503,9153324449;4467,1735987592;n.a.;1879,5325432898;90,7525243266;n.a.;39;1,19411;D ;GB;31.12.;GBSC306871
SGS VITROLOGY LIMITED;EUR/GBP;2012;148,3037749881;0;148,3037749881;0;3035,443394514;0;1083,5743559613;1951,8690385528;1273,7380674379;3183,7471695021;1854,9931855364;46,6439292301;1808,3492563062;0;n.a.;n.a.;n.a.;1328,7539839658;348,0354719478;46,6439292301;934,0745827878;3183,7471695021;3956,3619972626;n.a.;1224,702141837;2741,2278409087;-9,5679854831;8,3719872977;n.a.;-1,1959981854;-41,8599364886;n.a.;n.a.;40,6639383032;3141,8872330135;n.a.;1727,0213796999;87,3078675333;n.a.;34;1,196;D ;GB;31.12.;GBSC306871
SGS VITROLOGY LIMITED;EUR/GBP;2011;173,506380024;0;173,506380024;0;2584,3039476161;0;891,4576752172;1692,8462723989;1268,6611476263;2757,8103276401;1726,4412964642;44,6826366672;1681,758659797;0;n.a.;n.a.;n.a.;1031,3690311759;0;205,2743796612;826,0946515147;2757,8103276401;3822,6907388591;n.a.;1053,8131121654;2243,643353598;525,2342730957;4,8429888862;4,2610654745;525,8161965074;-202,9347368684;n.a.;n.a.;728,7509333757;n.a.;n.a.;419,993364345;141,4671347719;n.a.;n.a.;1,19491;D ;GB;31.12.;GBSC306871
JOHN ROBERTSON ARCHITECTS LTD;EUR/GBP;2013;68,7677253085;0;68,7677253085;0;2884,5439093646;0;1239,0489910793;1645,4949182853;1477,8869469758;2953,3116346731;1437,7289549613;10,4484814192;1427,2804735421;0;n.a.;n.a.;n.a.;1515,5826797118;0;55,158428996;1460,4242507159;2953,3116346731;4855,012870254;n.a.;3075,032263814;1381,3776079153;398,6029985247;13,0659752787;n.a.;411,6689738034;96,336192797;n.a.;n.a.;315,3327810065;436,9507165014;n.a.;3032,6854642061;46,6085859147;n.a.;59;1,19411;D ;GB;31.12.;GB01793933
JOHN ROBERTSON ARCHITECTS LTD;EUR/GBP;2012;94,9180039869;0;94,9180039869;0;2735,0672542557;0;1484,7001873585;1250,3670668973;1094,8825188041;2829,9852582426;1166,2680624954;10,4649841221;1155,8030783732;0;n.a.;n.a.;n.a.;1663,7171957473;0;46,3604776602;1617,3567180871;2829,9852582426;4284,0057001495;n.a.;2429,6703136152;1146,3654566923;707,9699298421;12,4802410645;n.a.;720,4501709066;170,6270811183;n.a.;n.a.;549,8230897883;n.a.;n.a.;2510,4420510653;60,3512644328;n.a.;50;1,196;D ;GB;31.12.;GB01793933
JOHN ROBERTSON ARCHITECTS LTD;EUR/GBP;2011;73,7071123757;0;73,7071123757;0;1760,2263119513;0;629,1213436011;1131,1049683503;961,3697388135;1833,933424327;650,3000100259;10,4555027769;639,844507249;0;n.a.;n.a.;n.a.;1183,6334143012;0;79,1164907838;1104,5169235174;1833,933424327;3382,8570124447;n.a.;1927,2514751683;1101,0994677526;354,5060695238;18,0420155917;n.a.;372,5480851156;81,6831673512;n.a.;n.a.;290,8649177644;n.a.;n.a.;1969,2503336369;52,8403186623;n.a.;41;1,19491;D ;GB;31.12.;GB01793933
AMAG TECHNOLOGY LIMITED;EUR/GBP;2013;0;n.a.;n.a.;n.a.;2355,9832960043;0;692,5850540712;1663,3982419331;37,0174770279;2355,9832960043;2200,7487149193;1255,0118824635;945,7368324558;0;n.a.;n.a.;n.a.;155,2345810849;0;0;155,2345810849;2355,9832960043;4710,7724798463;n.a.;2888,5573203418;1300,3881446268;521,8270148778;n.a.;n.a.;521,8270148778;127,7700013545;n.a.;n.a.;394,0570135233;n.a.;n.a.;1984,6144135626;n.a.;n.a.;4;1,19411;C ;GB;31.12.;GB02382076
AMAG TECHNOLOGY LIMITED;EUR/GBP;2012;0;n.a.;n.a.;n.a.;1822,7012345309;0;639,8590291824;1182,8422053485;9,5679854831;1822,7012345309;1809,5452544916;1256,9940928425;552,5511616491;0;n.a.;n.a.;n.a.;13,1559800393;0;0;13,1559800393;1822,7012345309;3784,1382585667;n.a.;2870,3956449305;1041,7144194727;-127,9718058365;n.a.;n.a.;-127,9718058365;-31,0959528201;n.a.;n.a.;-96,8758530164;3784,1382585667;n.a.;1972,2010077044;n.a.;n.a.;4;1,196;C ;GB;31.12.;GB02382076
AMAG TECHNOLOGY LIMITED;EUR/GBP;2011;0;n.a.;n.a.;n.a.;2021,7955083923;0;828,0758199266;1193,7196884657;7,1694876184;2021,7955083923;1904,6938772916;1255,8552478252;648,8386294663;0;n.a.;n.a.;n.a.;117,1016311007;0;0;117,1016311007;2021,7955083923;5509,7512347499;n.a.;3939,6334463176;1390,880597972;179,2371904603;n.a.;n.a.;179,2371904603;45,4067549166;n.a.;n.a.;133,8304355437;n.a.;n.a.;2614,4731515144;n.a.;n.a.;4;1,19491;C ;GB;31.12.;GB02382076
EUROFINS GENETIC SERVICES LIMITED;EUR/GBP;2013;305,3105976292;299,4403422398;5,8702553893;0;1220,0649959248;0;750,952062447;469,1129334778;441,9779287042;1525,375593554;463,4361242588;119,4112162192;344,0249080396;0;n.a.;n.a.;n.a.;1061,9394692952;212,1328315012;26,2525558858;823,5540819082;1525,375593554;4707,3728425206;n.a.;3189,7995778344;1003,333638487;514,2396261992;n.a.;4,5232968704;509,7163293288;n.a.;n.a.;n.a.;509,7163293288;n.a.;n.a.;632,5630062386;22,2582507033;n.a.;11;1,19411;D ;GB;31.12.;GB03297407
EUROFINS GENETIC SERVICES LIMITED;EUR/GBP;2012;323,4457492563;319,9067906257;3,5389586306;0;2035,0590843338;0;642,8681606169;1392,1909237169;1373,1996685311;2358,50483359;970,2451559085;4081,7121750767;-3111,4670191682;0;n.a.;n.a.;n.a.;1388,2596776815;516,1366048986;10,5845839407;861,5384888422;2358,50483359;4384,0999842828;n.a.;2858,882966398;855,2870063272;669,9300115576;n.a.;10,7723556558;659,1576559018;n.a.;n.a.;n.a.;659,1576559018;n.a.;n.a.;511,0775325744;21,6535471464;n.a.;9;1,196;D ;GB;31.12.;GB03297407
EUROFINS GENETIC SERVICES LIMITED;EUR/GBP;2011;341,8053222078;339,5923403629;2,2129818449;0;1058,898668716;0;603,0387476453;455,8599210707;403,2227378909;1400,7039909238;310,8056526604;4078,0141166698;-3767,2084640094;0;n.a.;n.a.;n.a.;1089,8983382634;518,1233362928;2,8486764137;568,9263255569;1400,7039909238;4054,574671816;n.a.;2885,4917326364;717,948905364;451,1340338156;n.a.;44,773450177;406,3605836386;n.a.;n.a.;n.a.;406,3605836386;n.a.;n.a.;453,3039987348;20,3553702633;n.a.;9;1,19491;D ;GB;31.12.;GB03297407
NDY CONSULTING LIMITED;EUR/GBP;2013;0;n.a.;n.a.;n.a.;1744,4480775451;0;999,0578718374;745,3902057077;345,8497177687;1744,4480775451;-114,3807023451;0,1174159034;-114,4981182485;0;n.a.;n.a.;n.a.;1858,8287798902;1122,3598345266;182,2365271074;554,2324182562;1744,4480775451;4816,4074044413;n.a.;2958,5050360294;1880,5260646886;-22,6236962766;0,2559666695;n.a.;-22,3677296071;10,6672348284;n.a.;n.a.;-33,0349644354;127,3997777195;n.a.;3241,3787339831;n.a.;n.a.;51;1,17416;D ;GB;30.06.;GB03890617
NDY CONSULTING LIMITED;EUR/GBP;2012;0;n.a.;n.a.;n.a.;1678,7217558223;0;1171,3193636028;507,4023922195;100,8419823422;1678,7217558223;-85,85987952;0,1239316968;-85,9838112168;0;n.a.;n.a.;n.a.;1764,5816353423;931,626786837;160,8844107917;672,0704377135;1678,7217558223;6442,1455809465;n.a.;3778,9376909823;2641,8866808525;21,3212091118;n.a.;6,0441488513;15,2770602604;n.a.;n.a.;n.a.;15,2770602604;207,3030278157;n.a.;4036,9672016016;n.a.;n.a.;59;1,23932;D ;GB;30.06.;GB03890617
NDY CONSULTING LIMITED;EUR/GBP;2011;0;n.a.;n.a.;n.a.;2114,1248986683;0;1523,8889955745;590,2359030938;3,5675479008;2114,1248986683;-90,3871100707;0,1107590159;-90,4978690865;0;n.a.;n.a.;n.a.;2204,512008739;1196,2560735374;144,4109276452;863,8450075563;2114,1248986683;7058,5148027844;n.a.;4085,9654427958;2812,2744185021;160,2749414865;n.a.;4,9874784841;155,2874630024;-24,998309879;n.a.;n.a.;180,2857728814;234,7936073553;n.a.;4415,0814280552;n.a.;n.a.;75;1,10759;D ;GB;30.06.;GB03890617
CGG NPA SATELLITE MAPPING LIMITED;EUR/GBP;2013;0;n.a.;n.a.;n.a.;3085,6598620575;0;1820,760730891;1264,8991311664;93,8560218361;3085,6598620575;2169,5250701024;24,1210656763;2145,4040044261;0;n.a.;n.a.;n.a.;916,1347919551;0;104,0179163364;812,1168756188;3085,6598620575;4398,9408356994;n.a.;848,8477657278;1891,1070724779;1658,9859974938;522,8778335805;n.a.;2181,8638310743;359,8254001697;n.a.;n.a.;1822,0384309046;n.a.;n.a.;1481,5015244907;44,1427442997;n.a.;29;1,19411;D ;GB;31.12.;GB01330918
